StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q158,A_dgroughness_1,A_dgpleasantness_1,B_dgroughness_1,B_dgpleasantness_1,C_dgroughness_1,C_dgpleasantness_1,D_dgroughness_1,D_dgpleasantness_1,E_dgroughness_1,E_dgpleasantness_1,F_dgroughness_1,F_dgpleasantness_1,G_dgroughness_1,G_dgpleasantness_1,H_dgroughness_1,H_dgpleasantness_1,I_dgroughness_1,I_dgpleasantness_1,J_dgroughness_1,J_dgpleasantness_1,K_dgroughness_1,K_dgpleasantness_1,L_dgroughness_1,L_dgpleasantness_1,1_move_1,1_pleasure_1,2_move_1,2_pleasure_1,3_move_1,3_pleasure_1,4_move_1,4_pleasure_1,5_move_1,5_pleasure_1,15_move_1,15_pleasure_1,16_move_1,16_pleasure_1,17_move_1,17_pleasure_1,18_move_1,18_pleasure_1,19_move_1,19_pleasure_1,28_move_1,28_pleasure_1,31_move_1,31_pleasure_1,37_move_1,37_pleasure_1,38_move_1,38_pleasure_1,39_move_1,39_pleasure_1,QUIC_child1,QUIC_child2,QUIC_child3,QUIC_child4,QUIC_child5,QUIC_child6,QUIC_child7,QUIC_child8,QUIC_child9,QUIC_child10,QUIC_child11,QUIC_child12,QUIC_child13,QUIC_child14,QUIC_child15,QUIC_child16,QUIC_child17,QUIC_child18,QUIC_child19,QUIC_child20,QUIC_child21,QUIC_child22,QUIC_child23,QUIC_child24,QUIC_child25,QUIC_child26,QUIC_child27,QUIC_child28,QUIC_child29,QUIC_child30,QUIC_child31,QUIC_child32,QUIC_child33,QUIC_child34,QUIC_child35,QUIC_child36,QUIC_child37,QUIC_child38,CHAOS_child1_1,CHAOS_child2_1,CHAOS_child3_1,CHAOS_child4_1,CHAOS_child5_1,CHAOS_child6_1,CHAOS_child7_1,CHAOS_child8_1,CHAOS_child9_1,CHAOS_child10_1,CHAOS_child11_1,CHAOS_child12_1,CHAOS_child13_1,CHAOS_child14_1,CHAOS_child15_1,DT_child1_1,DT_child2_1,DT_child3_1,DT_child4_1,DT_child5_1,DT_child6_1,DT_child7_1,DT_child8_1,DT_child9_1,DT_child10_1,DT_child11_1,DT_child12_1,DT_child13_1,DT_child14_1,DT_child15_1,DT_child16_1,DT_child17_1,DT_child18_1,DT_child19_1,DT_child20_1,DT_child21_1,DT_child22_1,DT_child23_1,DT_child24_1,DT_child25_1,DT_child26_1,DT_child27_1,DT_child28_1,DT_child29_1,DT_child30_1,DT_child31_1,DT_child32_1,DT_child33_1,DT_child34_1,DT_child35_1,DT_child36_1,DT_child37_1,DT_child38_1,DT_child39_1,DT_child40_1,DT_child41_1,DT_child42_1,DT_child43_1,DT_child44_1,DT_child45_1,DT_child46a,DT_child46b,DT_child47a,DT_child47b,DT_child48a,DT_child48b,QUIC_adol1,QUIC_adol2,QUIC_adol3,QUIC_adol4,QUIC_adol5,QUIC_adol6,QUIC_adol7,QUIC_adol8,QUIC_adol9,QUIC_adol10,QUIC_adol11,QUIC_adol12,QUIC_adol13,QUIC_adol14,QUIC_adol15,QUIC_adol16,QUIC_adol17,QUIC_adol18,QUIC_adol19,QUIC_adol20,QUIC_adol21,QUIC_adol22,QUIC_adol23,QUIC_adol24,QUIC_adol25,QUIC_adol26,QUIC_adol27,QUIC_adol28,QUIC_adol29,QUIC_adol30,QUIC_adol31,QUIC_adol32,QUIC_adol33,QUIC_adol34,QUIC_adol35,QUIC_adol36,CHAOS_Adolescence1_1,CHAOS_Adolescence2_1,CHAOS_Adolescence3_1,CHAOS_Adolescence4_1,CHAOS_Adolescence5_1,CHAOS_Adolescence6_1,CHAOS_Adolescence7_1,CHAOS_Adolescence8_1,CHAOS_Adolescence9_1,CHAOS_Adolescence10_1,CHAOS_Adolescence11_1,CHAOS_Adolescence12_1,CHAOS_Adolescence13_1,CHAOS_Adolescence14_1,CHAOS_Adolescence15_1,DT_adol1_1,DT_adol2_1,DT_adol3_1,DT_adol4_1,DT_adol5_1,DT_adol6_1,DT_adol7_1,DT_adol8_1,DT_adol9_1,DT_adol10_1,DT_adol11_1,DT_adol12_1,DT_adol13_1,DT_adol14_1,DT_adol15_1,DT_adol16_1,DT_adol17_1,DT_adol18_1,DT_adol19_1,DT_adol20_1,DT_adol21_1,DT_adol22_1,DT_adol23_1,DT_adol24_1,DT_adol25_1,DT_adol26_1,DT_adol27_1,DT_adol28_1,DT_adol29_1,DT_adol30_1,DT_adol31_1,DT_adol32_1,DT_adol33_1,DT_adol34_1,DT_adol35_1,DT_adol36_1,DT_adol37_1,DT_adol38_1,DT_adol39_1,DT_adol40_1,DT_adol41_1,DT_adol42_1,DT_adol43_1,DT_adol44_1,DT_adol45_1,DT_adol46a,DT_adol46b,DT_adol47a,DT_adol47b,DT_adol48a,DT_adol48b,Escampism_adol1_1,Escapism_adol2_1,Escapism_adol3_1,Escapism_adol4_1,Escapism_adol5_1,Escapism_adol6_1,Escapism_adol7_1,Escapism_adol8_1,Escapism_adol9_1,Escapism_adol10_1,Escapism_adol11_1,SQR_adol1_1,SQR_adol2_1,SQR_adol3_1,SQR_adol4_1,SQR_adol5_1,SQR_adol6_1,SQR_adol7_1,SQR_adol8_1,HUMS_adol1_1,HUMS_adol2_1,HUMS_adol3_1,HUMS_adol4_1,HUMS_adol5_1,HUMS_adol6_1,HUMS_adol7_1,HUMS_adol8_1,HUMS_adol9_1,HUMS_adol10_1,HUMS_adol11_1,HUMS_adol12_1,HUMS_adol13_1,AIMS_current1_1,AIMS_current2_1,AIMS_current3_1,AIMS_current4_1,AIMS_current5_1,AIMS_current6_1,AIMS_current7_1,AIMS_current8_1,AIMS_current9_1,AIMS_current10_1,AIMS_current11_1,AIMS_current12_1,AIMS_current13_1,AIMS_current14_1,AIMS_current15_1,AIMS_current16_1,AIMS_current17_1,AIMS_current18_1,AIMS_current19_1,AIMS_current20_1,AIMS_current21_1,AIMS_current22_1,AIMS_current23_1,AIMS_current24_1,AIMS_current25_1,AIMS_current26_1,AIMS_current27_1,AIMS_current28_1,AIMS_current29_1,AIMS_current30_1,AIMS_current31_1,AIMS_current32_1,AIMS_current33_1,AIMS_current34_1,Escapism_current1_1,Escapism_current2_1,Escapism_current3_1,Escapism_current4_1,Escapism_current5_1,Escapism_current6_1,Escapism_current7_1,Escapism_current8_1,Escapism_current9_1,Escapism_current10_1,Escapism_current11_1,SRQ_current1_1,SRQ_current2_1,SRQ_current3_1,SRQ_current4_1,SRQ_current5_1,SRQ_current6_1,SRQ_current7_1,SRQ_current8_1,STAI1_1,STAI2_1,STAI3_1,STAI4_1,STAI5_1,STAI6_1,STAI7_1,STAI8_1,STAI9_1,STAI10_1,STAI11_1,STAI12_1,STAI13_1,STAI14_1,STAI15_1,STAI16_1,STAI17_1,STAI18_1,STAI19_1,STAI20_1,HUMS_current1_1,HUMS_current2_1,HUMS_current3_1,HUMS_current4_1,HUMS_current5_1,HUMS_current6_1,HUMS_current7_1,HUMS_current8_1,HUMS_current9_1,HUMS_current10_1,HUMS_current11_1,HUMS_current12_1,HUMS_current13_1,AES1_1,AES2_1,AES3_1,AES4_1,AES5_1,AES6_1,AES7_1,AES8_1,AES9_1,AES10_1,AES11_1,AES12_1,AES13_1,AES14_1,CD-RISC1_1,CD-RISC2_1,CD-RISC3_1,CD-RISC4_1,CD-RISC5_1,CD-RISC6_1,CD-RISC7_1,CD-RISC8_1,CD-RISC9_1,CD-RISC10_1,M@H_child1_1,M@H_child2_1,M@H_child3_1,M@H_child4_1,M@H_child5_1,M@H_child6_1,M@H_child7_1,M@H_child8_1,M@H_child9_1,M@H_child10_1,M@H_child11_1,M@H_child12_1,M@H_child13_1,M@H_child14_1,M@H_child15_1,M@H_child16_1,M@H_child17_1,M@H_child18_1,M@H_child19_1,M@H_child20_1,PROLIFIC_PID
2/22/23 15:16,2/22/23 15:29,IP Address,204.111.129.89,100,752,TRUE,2/22/23 15:29,R_2XjTAwqJeg13G7Y,,,,,37.3053,-79.9252,anonymous,EN,56cc78e3ccc0e20006b82a7d,1,1,1,4,7,7,1,2,3,4,6,7,1,1,2,3,7,7,7,5,6,5,1,1,3,3,3,3,1,3,4,5,3,3,5,5,2,3,3,4,5,4,3,3,4,5,2,5,4,4,4,5,1,5,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,4,4,1,4,1,1,4,1,1,1,1,4,5,4,4,4,4,4,4,4,4,4,1,1,4,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,No,,No,,No,,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,5,4,2,4,1,1,4,2,1,1,2,5,5,5,4,4,3,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,3,4,4,4,4,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,2,2,1,No,,No,,No,,5,5,5,5,5,5,3,3,3,5,4,7,7,7,7,7,7,7,7,2,4,5,1,5,5,1,1,5,1,2,1,5,5,5,5,5,5,5,5,4,4,4,5,5,4,5,5,5,5,4,5,4,3,5,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,5,5,5,4,4,3,4,5,7,7,7,7,7,7,7,7,4,2,4,1,1,3,4,1,1,4,1,1,4,4,1,4,2,1,4,1,1,2,5,1,5,5,1,1,5,1,2,1,5,5,3,2,2,1,1,2,4,2,4,1,1,3,2,5,5,5,4,5,5,5,5,5,5,7,7,7,7,7,1,1,7,7,7,1,1,7,7,7,7,7,1,1,1,
2/22/23 15:15,2/22/23 15:32,IP Address,96.249.157.9,100,1026,TRUE,2/22/23 15:32,R_3ptfELEDBzgdNOp,,,,,40.2602,-76.8591,anonymous,EN,5f23ff398626c51fdd6c3fb5,2,2,3,2,7,7,2,3,6,5,7,7,2,1,3,3,5,5,5,6,6,5,1,1,4,4,4,5,3,4,4,4,4,5,4,5,3,3,4,4,3,3,3,3,2,3,2,2,2,3,2,1,3,2,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,Yes,No,Yes,2,2,5,2,1,1,5,2,1,1,1,2,1,2,5,3,2,2,2,2,2,2,4,2,4,1,1,1,1,1,1,1,1,3,3,2,2,3,4,3,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,No,,No,,No,,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,5,5,2,4,1,1,5,2,1,1,1,2,2,5,5,4,3,2,1,2,2,2,3,2,3,1,1,1,1,1,1,1,3,4,3,3,2,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,No,,No,,No,,4,5,4,4,5,5,4,4,4,4,5,6,2,4,2,3,6,4,5,1,1,4,1,4,4,2,1,4,1,1,1,4,3,3,2,3,3,4,4,4,4,5,4,2,3,4,4,4,5,3,4,3,3,1,2,4,4,3,5,4,4,5,4,4,4,5,4,4,5,4,5,4,4,5,3,4,4,6,2,4,3,3,6,4,5,2,3,1,3,3,1,2,2,3,1,1,3,1,2,4,2,2,2,2,3,1,1,4,1,4,4,1,1,4,1,1,1,4,5,6,4,4,3,1,2,4,5,5,1,1,1,1,3,2,1,4,3,3,3,2,1,2,5,6,7,7,6,1,1,5,4,5,1,1,5,5,4,4,3,1,1,1,
2/22/23 15:13,2/22/23 15:38,IP Address,107.137.159.166,100,1471,TRUE,2/22/23 15:38,R_241SyE9yshHbaWO,,,,,35.2296,-80.843,anonymous,EN,5e14d563c4e155ae93907ae1,6,4,3,6,7,7,3,4,3,7,7,5,5,2,6,3,7,6,6,6,6,5,6,2,4,4,4,3,3,4,4,4,4,4,4,4,4,5,4,4,5,5,4,3,4,4,4,4,4,5,4,4,4,5,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,2,5,2,5,2,2,5,2,2,1,1,5,1,5,2,4,4,3,4,4,3,4,2,2,4,1,1,1,1,1,1,1,2,4,3,3,3,4,3,3,2,1,2,1,3,2,2,2,1,1,1,1,2,1,2,1,1,1,1,1,No,,No,,No,,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,5,5,2,5,2,2,5,2,2,1,1,5,2,5,5,4,3,3,4,4,2,3,3,2,3,1,1,1,1,1,1,1,2,4,2,2,2,2,3,3,2,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,No,,No,,No,,5,5,5,5,5,5,3,3,2,3,4,6,2,4,3,2,7,6,4,2,4,5,2,5,4,2,1,3,3,2,1,4,5,4,4,5,4,4,5,5,3,4,5,4,4,5,5,5,2,2,2,4,3,5,5,4,3,3,4,4,3,5,5,5,5,4,4,4,5,4,4,4,2,2,2,4,4,7,1,4,2,2,7,6,4,2,3,1,4,3,3,2,4,3,2,2,3,2,2,3,2,3,3,3,4,3,4,4,2,4,4,2,1,2,3,2,1,3,5,6,2,2,2,1,2,2,5,2,2,2,4,4,3,4,5,3,3,4,3,2,2,4,2,2,4,2,5,4,1,6,6,6,3,4,6,5,6,6,4,2,1,3,
2/22/23 15:18,2/22/23 15:40,IP Address,63.204.130.112,100,1318,TRUE,2/22/23 15:40,R_Xjkn1Gs8GDiy8rD,,,,,37.8084,-122.2846,anonymous,EN,607db957e9d570c7c2657b8d,1,1,3,2,3,5,2,1,5,4,7,5,1,1,2,1,6,6,5,6,5,6,2,1,3,3,3,3,3,3,3,3,2,4,4,4,5,5,1,3,4,4,5,5,4,3,1,2,1,2,1,2,2,2,Yes,Yes,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,1,1,4,1,4,4,1,4,4,4,4,1,5,1,2,3,3,3,2,2,2,2,4,4,2,3,4,3,2,1,1,4,1,1,3,4,2,2,2,2,4,4,4,4,4,4,2,4,3,3,1,3,1,1,4,1,1,2,1,1,No,,Yes,6,No,,No,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,4,1,4,1,4,4,1,4,4,4,4,1,4,1,1,2,2,3,2,2,2,2,4,4,2,2,4,4,4,1,1,4,1,1,4,1,1,1,3,1,2,2,2,2,1,4,2,4,1,3,1,3,4,4,1,2,2,2,2,2,No,,No,,No,,5,5,5,5,5,5,5,1,1,2,2,4,7,7,4,4,4,7,6,1,1,3,1,5,4,1,1,5,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,4,1,1,1,1,1,5,2,1,1,1,5,2,1,4,1,1,1,1,1,1,1,1,1,1,3,7,2,7,3,7,7,7,7,3,1,4,1,1,2,4,1,2,3,2,1,3,3,2,3,2,1,3,1,1,1,3,1,4,3,1,1,1,1,1,1,3,4,4,3,3,1,2,2,5,1,4,2,2,1,1,5,5,4,5,5,5,5,5,5,5,1,1,1,1,1,7,7,4,1,1,7,7,7,1,7,7,4,7,7,7,
2/22/23 15:13,2/22/23 15:45,IP Address,24.164.67.16,100,1938,TRUE,2/22/23 15:46,R_upHEC7lyhb2R1Sh,,,,,39.9625,-83.0061,anonymous,EN,5c0dbb9b9166290001253342,1,1,1,1,2,2,1,1,4,4,3,4,1,1,1,1,2,2,5,5,3,2,1,1,5,5,3,2,4,3,3,2,2,2,5,5,3,3,3,3,5,5,3,3,5,5,5,5,5,5,5,5,5,5,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,2,4,1,4,1,1,5,1,1,1,1,5,5,4,4,4,3,1,1,2,1,4,1,1,4,1,1,1,1,4,1,1,2,1,4,1,2,1,4,4,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,No,,No,,No,,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,2,4,1,4,1,2,4,1,1,1,1,4,4,4,4,3,1,2,2,2,1,2,3,2,4,2,1,1,1,4,1,1,1,2,4,1,1,1,4,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,1,1,No,,No,,No,,3,4,4,5,5,5,5,5,5,5,5,7,7,7,7,7,7,7,7,2,2,5,1,5,5,2,1,5,2,3,1,5,5,4,5,5,5,4,5,5,3,5,5,5,4,5,5,5,5,3,3,5,4,5,5,5,5,2,5,3,1,5,4,5,5,5,1,5,4,4,5,5,5,5,5,5,5,7,7,7,7,7,7,7,7,4,1,4,1,1,3,4,1,1,4,1,1,4,4,1,4,1,4,4,1,2,1,5,1,5,5,2,1,5,1,2,1,5,5,2,3,3,1,3,2,4,1,2,2,2,2,1,5,5,5,5,5,5,5,5,5,5,1,1,1,3,4,7,5,7,1,1,7,7,1,1,7,7,7,1,1,1,
2/22/23 15:19,2/22/23 15:49,IP Address,208.107.136.28,100,1778,TRUE,2/22/23 15:49,R_2sbb7yOBl2CwYbc,,,,,46.8045,-100.7865,anonymous,EN,5dd9f0e719eecb97dfab7b48,1,1,4,3,6,6,1,1,4,4,6,6,1,1,1,1,6,6,6,6,6,6,1,1,5,4,5,5,3,4,5,3,5,3,5,3,5,5,5,2,5,2,5,3,5,5,3,1,5,3,3,1,5,5,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,4,4,1,4,1,1,4,1,1,1,1,4,1,4,4,4,4,3,4,4,2,4,1,1,4,1,1,1,4,1,1,1,1,1,3,1,3,1,4,4,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,No,,No,,No,,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,4,4,1,4,1,1,4,1,1,1,1,4,2,4,4,4,4,3,4,4,2,4,1,1,4,1,1,1,1,1,1,1,1,1,3,1,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,7,7,1,1,1,1,3,3,1,1,1,1,1,1,1,3,1,3,1,1,3,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,3,1,1,1,1,1,1,7,1,7,4,1,7,7,7,3,1,1,1,4,1,4,4,1,3,1,1,4,3,4,4,1,1,4,1,1,1,3,1,3,1,1,1,1,1,1,1,1,1,1,4,4,1,1,4,6,1,4,4,4,1,1,4,4,5,3,3,3,5,5,5,5,1,1,1,1,1,7,4,4,1,1,7,7,1,1,1,1,1,4,1,1,
2/22/23 15:23,2/22/23 15:55,IP Address,98.144.71.186,100,1898,TRUE,2/22/23 15:55,R_xx3FOQu7bC15UWJ,,,,,43.0648,-88.0945,anonymous,EN,5f0e9896f5e4e11e12c8f5ac,1,3,2,3,5,7,2,1,7,7,7,6,5,2,3,1,7,6,7,6,6,6,5,1,3,4,2,4,3,4,3,4,2,4,5,5,4,5,2,4,5,5,5,4,5,4,5,4,4,4,3,4,4,4,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,4,5,1,4,1,1,4,2,1,1,1,4,5,4,4,4,4,3,4,4,4,4,2,1,4,1,1,1,1,2,1,1,2,4,4,3,3,3,4,4,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,No,,No,,No,,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,5,4,1,4,1,1,4,2,1,1,1,4,4,5,5,4,4,4,4,4,4,4,3,2,4,1,1,1,1,2,1,1,2,4,4,2,3,3,4,4,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,No,,No,,No,,4,4,5,5,4,4,5,5,4,5,4,7,5,6,6,7,6,7,7,2,3,5,2,4,4,2,1,4,2,3,4,4,1,1,4,5,4,4,5,5,2,5,2,4,3,5,2,2,4,4,2,5,4,4,4,2,5,4,3,4,1,4,2,4,4,5,2,4,4,4,5,3,5,4,4,5,4,7,5,7,4,5,7,7,7,3,2,3,2,1,4,4,2,3,4,2,2,3,3,1,3,3,2,4,2,3,2,4,2,4,4,3,1,4,2,4,2,4,3,2,4,2,1,1,4,6,2,6,2,3,2,2,4,4,5,5,4,4,5,3,4,5,7,6,4,3,6,4,3,7,3,2,4,5,3,6,5,5,5,3,1,2,
2/22/23 15:24,2/22/23 15:59,IP Address,47.215.235.241,100,2138,TRUE,2/22/23 15:59,R_2VgdQOdnWXAkw3s,,,,,34.8266,-111.7506,anonymous,EN,602454a47d0d7d121a1e444b,1,1,1,1,2,5,1,1,3,6,5,6,1,1,1,1,5,5,6,6,7,6,1,1,5,5,3,3,3,3,5,4,4,3,4,4,4,4,5,5,2,3,4,3,3,4,1,3,2,2,1,1,3,3,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,5,5,2,5,5,2,5,5,2,5,1,4,4,5,5,4,3,1,1,3,1,1,3,1,4,1,1,1,1,1,1,1,1,1,1,1,1,2,3,2,1,1,1,3,3,4,1,1,1,1,1,1,1,1,1,2,1,1,1,1,No,,No,,Yes,10,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,5,5,1,5,1,1,5,1,2,1,1,4,4,5,2,4,3,1,1,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,No,,No,,No,,5,5,5,3,4,3,5,4,3,5,4,7,7,7,7,7,7,7,7,2,2,4,3,4,5,4,4,5,4,4,5,4,1,4,5,4,4,4,4,4,4,4,3,5,4,5,4,3,4,4,4,5,4,4,4,5,4,5,4,5,5,5,5,5,5,4,5,5,5,4,5,5,5,5,4,5,5,3,5,7,4,7,4,7,6,3,2,2,1,3,3,4,1,2,3,1,4,2,2,3,4,3,4,3,2,2,4,5,1,5,5,5,1,1,5,1,1,5,6,6,6,7,7,5,5,7,4,6,3,2,2,2,3,3,3,3,3,2,1,1,2,2,7,4,4,4,4,6,3,5,5,4,6,5,4,5,6,5,6,2,2,2,
2/22/23 15:24,2/22/23 16:09,IP Address,98.114.124.224,100,2748,TRUE,2/22/23 16:09,R_1Cf1YUo5t5dtnps,,,,,39.9206,-75.1826,anonymous,EN,5f16f559325a640008bb9a07,1,1,3,4,6,6,1,1,6,6,4,4,1,1,1,1,6,6,5,5,7,7,1,1,2,4,2,4,3,4,3,4,3,4,3,4,3,4,3,3,2,4,3,4,4,4,3,4,2,4,4,4,4,4,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,4,4,1,4,1,1,4,1,1,1,1,4,1,4,4,4,4,4,4,4,4,4,2,1,4,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,No,,No,,No,,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,4,4,1,4,1,1,4,1,1,1,1,4,1,4,4,4,4,4,4,4,4,4,2,1,4,1,1,1,1,1,1,1,4,4,4,4,4,3,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,No,,No,,No,,2,2,3,3,3,3,5,3,4,5,5,7,5,6,3,6,7,6,7,1,1,5,1,4,4,1,1,5,1,1,1,5,2,2,3,3,2,3,3,4,4,4,2,4,3,4,3,5,4,1,4,4,3,4,3,2,2,3,4,4,4,3,3,5,4,4,2,4,4,3,4,3,4,4,3,4,4,7,6,6,6,6,7,7,7,4,1,4,1,1,4,4,1,1,4,1,1,4,4,1,4,1,1,4,1,1,1,4,1,4,4,1,1,5,1,1,1,5,6,3,4,5,4,5,4,5,4,4,5,4,5,4,5,5,5,5,5,5,5,5,5,5,6,5,6,5,6,2,2,6,6,6,1,1,6,6,6,5,6,1,1,1,
