"","Q158","g","F1","F2","F3","F4","F5","h2","u2"
"95","58ae59babb9e0f0001acb414",56.0372263192777,18.581610108434,10.3274747403321,15.5157582170066,13.6307371637348,21.0310924018282,77.9503693261666,38.0496306738334
"96","5df15bc3361a8506b94f79ed",48.5614087820062,11.3134949728687,13.031945221998,15.5924196901807,11.9284947001278,16.5701338642401,66.9894801799653,34.0105198200347
"97","588021688e1ad5000142dfdf",54.5531666390745,16.6683229107499,11.7423403137027,11.0979872953482,12.5284172376202,22.3074605461484,73.3153943200185,36.6846056799815
"99","5b4370f330bbfd000105f991",50.5796389600807,15.8718093041462,11.5198247291805,17.7637944217162,10.5553464713263,16.4522874852527,70.3881696190548,34.6118303809452
"100","606e3ddf19540080228e3a0c",52.5882536080928,17.2384505082596,10.6997931216052,14.4888742204776,14.7018905228792,16.5838723072724,74.8768643384436,31.1231356615564
"101","614bbf1e7de43dee7386fe3f",37.2137370644174,8.65668075288366,8.71896889318271,11.7053688938177,11.5842556468863,12.4668282795068,51.6845623936743,25.3154376063257
"102","5a9262251eda410001360b2c",46.5600559927818,12.5093021024091,7.31391062167466,16.6233817685931,14.2534837673258,18.4126969722215,66.940149657411,33.059850342589
"103","55d7e6f669dbc30012b6826e",41.6645651435433,14.0226072111527,9.98665733123656,14.0189592216308,6.43945389660486,14.0802914007701,59.0639503620126,25.9360496379874
"104","5faeb0771929e6000941ecc5",46.5786435930748,14.1106961920333,7.68778953007604,15.7110989247196,11.8648082599336,18.6275214196361,66.6730112973927,32.3269887026073
"105","5c2c6e432c45d400014a35e3",18.0414295612571,3.05372875632829,2.68106255324788,13.3989436466472,2.31774005677868,9.22924831026337,29.0727031849208,14.9272968150792
"106","5d612ae16512d700159face7",52.2213915087459,14.1168900451497,14.9019967140751,18.0232234778876,13.3202590047781,12.8871562282221,72.1847695419285,34.8152304580715
"107","61032274bad76a096a09f0b0",50.8131760084251,17.6661058344167,13.2958725920858,3.72100017348496,13.7942879466183,15.6535925513562,64.3841201170808,31.6158798829192
"108","611e91d3417faebad3101d08",21.5704443269825,2.54553818334432,2.36383861918969,13.1076124251117,9.04043728294571,9.1225843828675,34.3211234733467,17.6788765266533
"109","5f3d6975ef131710ed519c7a",58.6840039516265,16.9604002266262,15.0134326649383,15.6784804639776,13.8338820617263,19.2351242586548,79.9510892131288,39.0489107868712
"110","6138c2a6b71e7db9178095af",43.481453816706,12.9833853229633,8.95951975786413,16.0997810358712,12.2790337004752,12.9337335476759,62.9365233756221,28.0634766243779
"111","5e70bf61017e070009a8a738",16.1955159131497,3.2199414099871,4.36739465481825,13.4583136299601,2.95376893511937,3.03995844043897,26.2429945091983,11.7570054908017
"112","60ba2ffd080107de026041d3",29.1275426796147,4.53456751118852,2.97020806271662,16.7648583590568,14.6212018672147,9.43309106781218,45.7224912289614,22.2775087710386
"113","5fdee4d96a36576ca62e4518",49.0927786834766,8.66843117332192,12.0834790448512,18.0296631545564,14.9414873808226,17.9900801160097,69.1312381934313,35.8687618065687
"114","5755a4c33c680b00095db408",52.4710480275202,15.7410315941009,13.2626275430528,15.18475157553,14.1303134937407,14.4464230531278,71.8206885835003,36.1793114164997
"115","597fe89a1b41a20001749f57",38.8803573555873,11.9271453902456,5.96447639923951,14.7630647556791,6.8663698774769,18.1931310771499,56.1388749808854,27.8611250191146
"116","5d3899e31c8fb9001ca6183c",49.8111870894986,14.7043527499679,10.6552041042622,15.8758648278068,9.94835720528789,19.6836828409217,69.7652269789211,34.2347730210789
"117","60a55d4bb6bd9be6c95b89eb",36.2204871167405,5.70357378172651,10.2912137074256,16.376097749593,12.8625806977577,8.64788088197012,52.1412648841991,25.8587351158009
"118","5ef90b249bafa50a311593ae",31.4001671599996,3.37426159638064,9.87272392603771,14.9250238702557,6.99583854747555,11.6125920306251,45.2279333583151,23.7720666416849
"119","5b9efb73d1ff7a00013bfe84",22.2538512780929,3.35952936827601,3.140593769567,8.05844152030329,12.2134514092863,7.3333624135739,32.3684450089501,16.6315549910499
"120","5fc2a0d812bc59000b746ee5",44.6503178159036,14.5607545135012,8.24912242261072,13.2541977524508,11.5341574366976,15.9325904528125,62.615270273649,30.384729726351
"121","5fb3d71c3144730009fe4a7b",35.4952670181452,6.43359980713391,9.48065328651056,10.6276684112279,10.2063808271971,13.412008290087,48.3529842927302,26.6470157072698
"122","5ed543442db0060a955d12e1",54.1630959885991,19.6992689467484,9.20838627637861,17.3608634520557,11.9264505770351,19.4073051176074,75.7521189067496,36.2478810932504
"123","60fdab454b8c00448c10fa27",55.8632258580439,14.1917110288558,14.6285967174308,17.4708465764907,13.2035848623269,18.9034961127986,78.2746909435251,35.7253090564749
"124","60ca4cfb5c287146cad0695a",59.5019960763054,17.0031222589843,14.1901968567972,16.4395458460684,16.119796190723,19.0719196527831,80.9254307240464,41.0745692759536
"125","5d37d2861566530016a061de",30.4082521722945,4.28554545743983,6.68105541783512,16.7782680262779,15.1570216882711,5.23342764897088,45.8789128898575,22.1210871101425
"126","61006777c0074e2007e1211f",36.9875143036011,9.99157939132977,3.12098759617151,14.868477678747,9.70872256894191,19.525910757401,54.4913547069454,28.5086452930546
"127","6105a3ab3439f5af30a3777b",29.5988802707093,7.42015189706547,6.06077587925054,15.2308261276856,7.0723138907552,9.73697405707846,43.2492400392656,22.7507599607344
"128","58d7d2c2e9b6dc000129148a",22.9287200476147,2.90425414447827,3.00663424160027,2.68196706112821,14.0617437526983,9.992435825008,31.6208315944168,16.3791684055832
"129","5e544727059e3744ccdd4c3b",38.0929985906809,12.2490631810469,4.41351366693641,10.8854440225894,10.0453577485028,17.9538864539277,53.2831344703056,27.7168655296944
"130","5f556bd46e6c4c93a5a90c77",53.7375753236192,16.590463646951,13.3736521484599,11.4921476853148,15.6369071749499,15.4431819415778,71.7837309281743,35.2162690718257
"131","587674406e2f8d00015c6148",17.2279634183612,5.27065770190979,2.76415610105602,11.7509415297927,5.33453650136198,3.06111676920981,27.2205309089688,12.7794690910312
"132","6083aac9d3384eb581f4345a",29.8745400914425,5.39988142836661,4.80879105592191,14.6737835173516,8.89835810936663,13.1340653197373,43.7093785092852,24.2906214907148
"133","5eeba783164680119f2e30c7",39.9792148291119,7.16374165796077,11.9263692759883,16.9744552737757,8.72027037499568,13.426387209674,57.6003330449229,26.3996669550771
"134","5bbd033261968f0001f02bac",36.8155368046164,12.5581836017194,7.79622917549717,3.05182073886222,13.0743538100922,11.3741873854503,48.8177069896178,23.1822930103822
"135","5eaa5d8b040c211e56dc98c0",38.1254682955267,9.13564666144267,11.4066926837311,12.9758733122827,9.885231618467,9.97143723989429,53.8292080981755,24.1707919018245
"136","5df12d8b53e84603acbf5319",29.4421428497853,3.59255784895453,3.14928586810807,9.0778793738576,10.6799277664523,18.4447302601195,42.1161079797169,22.8838920202831
"137","6153feff56031fc0b414028b",51.5846191787224,12.9075796895036,13.6864206432992,10.0715239178303,15.3692913795122,17.3777037516035,68.0903563646458,34.9096436353542
"138","5e1c138a2bf9514062e4de6b",28.7579299200148,3.95681748124304,3.97403070956879,16.8740538236955,16.060117044926,6.58637505031533,43.4578429376665,23.5421570623335
"139","5e20a27f25a4d03b9ee10bc6",20.6886352026019,3.58776289667255,2.97851473940514,16.8214670932503,4.31290582851448,8.29575518414342,32.973538499543,17.026461500457
"140","615ddab1e4f013092538b6c5",25.8745804843148,3.15930414747403,5.61770623491867,14.7436097231888,7.97764988243592,9.69589723916003,39.0816280031117,19.9183719968883
"141","5ec2feeb47c4471339d3b2ce",22.2830553774684,2.64149163969128,4.0662630801413,3.51173814907455,7.24981115430036,13.8941565716483,29.9155234236269,18.0844765763731
"142","5a443812817d1800018d1179",29.1269712896977,2.83252791514584,5.56146656175828,15.9070970891549,5.44751589173103,16.7827464861674,42.7901284269303,26.2098715730697
"143","5858c6178604ae000165e66a",28.7517142363591,7.66214178668197,5.71498148879031,8.05940665155636,9.5068218710054,9.98196621052682,41.1954934503351,17.8045065496648
"144","5b40ff8b3d066d0001609b63",23.6139202869785,3.30069859859388,3.13837710623832,13.8678749382106,15.0099768057318,3.7695024935995,36.6316780787483,17.3683219212517
"145","612fcbbd5386d9edb42da147",24.9050776583307,3.75142680045559,3.49593601570572,11.3401018471515,6.08261786269313,14.4310353865955,36.3504076646841,21.6495923353159
"146","61664d58d18ca2325a81008e",38.9734552758563,4.50052510378759,9.45773386078459,10.3822854224452,12.3471127962664,18.9555844038008,53.7758549254756,29.2241450745245
"147","6126ecc3ebef11936ed8bfcb",31.0240433011437,2.76461088772432,6.08672935542655,16.1522518757102,15.1620822824881,9.26524187568391,45.4058002363034,26.5941997636966
"148","5ea0f8b65669f80008176bec",64.8696651562794,20.0677357612678,14.9722837385329,17.8011616524943,15.1850030490522,22.045652406571,89.2318515638248,42.7681484361752
"149","604fc38a4de8e6e1e0e0ea7b",38.8530083571676,9.71845981112058,7.01255920791114,17.7448931485462,8.15740181541985,16.5090770342439,57.4427200388115,28.5572799611885
"150","6105e4e2b57f170990f20593",64.6078255332437,17.6005888678286,17.2903289791522,17.5406442626688,16.4102872014485,20.0292625974593,88.0685795407725,42.9314204592275
"151","5765c0fcf2e23200017ded5e",28.4929148048987,5.35582426448103,7.80031179239144,9.32347005422078,7.10606552202423,10.8846030300468,40.0663388343742,19.9336611656258
"152","5d9eb6d611b7c400172aa975",47.6277677553023,12.7115384537942,12.3319285109646,14.8505537660443,9.92086758642222,16.8919832034056,66.1631909899,32.8368090101
"153","5ed4954aea62124652e189c9",55.3937574658778,19.6599605306072,10.0982003064769,17.8882827418727,14.8599056060163,16.7376019262077,77.2023308586409,37.7976691413591
"154","5ca8f48c5689db001729e1f4",50.3124176010341,16.8419985008802,5.45051543173244,17.6774759552593,13.9009602041184,21.2184236676728,71.5978270602017,37.4021729397983
"155","61151fdceebe67102a0983ad",17.5717360477504,3.12393256511386,2.76107102085024,11.2846168147336,8.13448573052987,3.75914205925438,27.3069780783233,14.6930219216767
"156","60e2492cefd43293dfa7d74a",58.8238953161326,15.6956711207427,15.2350786145554,17.9266605694117,12.6541323035752,20.6805110525708,81.7508838618488,39.2491161381512
"157","5c6fb7c3c114eb00018b3154",33.2761546026449,4.96297480314273,6.51307519299116,15.1523712478898,6.76480648683039,17.7608875753146,48.3234323831022,27.6765676168978
"158","559bd307fdf99b7d0e839549",28.9523757735666,9.09316311859219,3.02269009402626,14.2136859591034,6.29039180139438,12.7666300979785,44.2273937303407,21.7726062696593
"159","5fc7d47e2df9df05bbb0d206",39.910976071868,4.13415105138556,8.14351369360776,15.7584550419765,16.6587695507273,15.9766700673637,57.5280182924483,30.4719817075517
"160","5d60b5beea1c1c0001c98bf6",42.1486055616897,4.28126439152913,11.4964831575322,17.5480017575585,10.2541862185958,19.0693609927614,60.1722608804918,32.8277391195082
"161","6019a7211839d5112bf03628",41.7248817052146,14.4445742565597,8.46131104366253,16.0885176560309,7.60286483969799,13.8824145088811,58.2909536368877,29.7090463631123
"162","5e83bb0601aa8c11929fa6d4",32.0296884614887,6.46603054161655,9.04962430403832,16.186166051843,6.53402843265153,9.79104223254544,45.9185648642546,23.0814351357454
"163","56780a5a89319e0011644cb4",29.8922666511302,6.9259265246215,3.86409324680241,16.0193135678378,3.56409496960487,17.2403533030675,44.3412046456786,24.6587953543214
"164","611688156f6d22853511ffb3",48.5595592637517,8.43608672468907,13.6116775375416,17.8476865557839,13.5746411560683,16.5128062101036,68.5055601589366,34.4944398410635
"165","6063a680ba3790e15ab14ba9",39.4062673808141,9.87971390013268,9.25045198880371,17.2022763053991,9.69628222991929,12.3689031378384,56.7207571772852,28.2792428227149
"166","5b5c8d4e10aec90001ed4bee",20.2476471262816,2.33506440755249,7.65489423618807,17.3504268374222,2.26661237661185,3.56652390912228,31.9369322569266,16.0630677430734
"167","5c01d3c509e9c70001500b10",30.4390151682873,2.20996402521226,8.73542336835,15.3811620730676,10.3666561926726,9.9642791497131,44.9258993500788,24.0741006499212
"168","5c4d1a6c9ce35100019dbc88",33.6966855918843,7.97529923304123,10.0146403726053,15.9634076544225,9.05076934203903,6.48826603425098,48.4050651974515,22.5949348025485
"169","617378aeffbba11d8971051c",32.449929324408,7.29516093106214,3.31866556048228,14.4600085749691,9.56977835729747,16.319226327382,48.7760834520019,25.2239165479982
"170","5a8352feae9a0b0001a9da8f",38.6193182069796,7.28159672736988,10.4649771683238,14.8439549666367,13.8657978974165,9.6896423425199,55.0679437652997,26.9320562347003
"171","5b48f2d0ff7497000125165e",32.2737612332971,4.01189330146157,8.17818616737281,14.0785404666695,10.3643088735559,11.9182023740485,46.8612446070305,24.1387553929695
"172","5c476d19e101a500012ec201",45.203541218011,13.9740356376049,10.6557652733867,16.5144834926022,13.0644000147118,10.5624247618348,64.5928077156656,29.4071922843344
"173","5fdca41ecb769722e2266d8a",25.4430811609624,2.4554978301651,5.74580562859293,16.2723180849585,8.33292430669695,8.63420595774425,38.8215877051871,21.1784122948129
